"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",68.983,
"LUX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",71.411,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",95.425,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",96.573,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2011",94.572,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2012",97.888,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",99.301,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",97.793,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",94.794,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",92.901,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",95.107,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",96.667,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",97.749,
"LUX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2020",97.933,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2005",94.073,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",92.727,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2011",96.686,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2012",97.803,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2013",99.564,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2014",99.014,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2015",98.563,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2016",95.444,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",98.202,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",95.621,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",97.964,
"LUX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",98.801,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2005",26.12,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",37.221,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2011",40.135,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2012",42.464,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2013",43.589,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2014",42.695,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2015",45.36,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2016",44.791,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",46.629,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",46.039,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",46.295,
"MEX","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",46.787,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",70.08,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",84.686,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2011",85.74,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2012",87.326,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",88.512,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",88.908,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",88.706,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",89.999,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",91.188,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",91.245,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",89.118,
"MEX","ENROLMENT_ECE","AGE_4","PC_AGE","A","2020",88.874,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2005",97.826,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2011",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2012",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2013",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2014",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2015",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2016",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",100,
"MEX","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",100,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",83.835,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2011",86.672,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2012",83.353,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2013",83.203,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2014",80.571,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2015",82.746,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2016",86.313,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",88.112,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",74.294,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",76.885,
"NLD","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",80.723,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",98.435,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",99.585,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2011",99.576,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2012",99.615,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",99.722,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",96.137,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",96.002,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",96.01,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",96.082,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",94.918,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",95.416,
"NLD","ENROLMENT_ECE","AGE_4","PC_AGE","A","2020",95.111,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2005",99.671,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",99.299,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2011",99.507,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2012",99.562,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2013",99.344,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2014",99.16,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2015",99.238,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2016",99.209,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",99.024,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",98.906,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",99.087,
"NLD","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",98.962,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2005",88.228,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",92.902,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2011",91.697,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2012",92.574,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2013",87.404,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2014",87.881,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2015",89.282,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2016",88.279,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",90.24,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",87.878,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",83.861,
"NZL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",81.279,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",97.291,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",99.698,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2011",99.612,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2012",99.146,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",92.255,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",92.407,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",94.328,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",92.319,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",94.998,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",92.896,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",88.609,
"NZL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2020",86.933,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2005",100,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",100,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2011",100,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2012",99.568,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2013",99.326,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2014",98.194,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2015",97.485,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2016",97.885,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",97.063,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",96.41,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",98.481,
"NZL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",97.718,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2000",70.858,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2005",82.777,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",94.545,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2011",95.078,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2012",95.112,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2013",95.292,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2014",95.266,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2015",95.472,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2016",95.752,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",95.887,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",96.137,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",96.383,
"NOR","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",96.466,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2000",78.112,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",88.938,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",96.871,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2011",97.053,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2012",97.21,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",97.113,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",96.965,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",96.977,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",96.955,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",97.165,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",97.266,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",97.244,
"NOR","ENROLMENT_ECE","AGE_4","PC_AGE","A","2020",97.1,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2000",81.198,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2005",91.131,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",97.312,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2011",97.372,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2012",97.341,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2013",97.636,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2014",97.538,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2015",97.531,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2016",97.307,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",97.517,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",97.633,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",97.617,
"NOR","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",97.484,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2005",27.838,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",44.793,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2011",48.149,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2012",51.656,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2013",52.841,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2014",57.707,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2015",65.181,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2016",70.546,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",67.126,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",73.572,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",77.607,
"POL","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",78.466,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",38.142,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",58.766,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2011",62.871,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2012",66.235,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",67.143,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",71.504,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",79.387,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",85.603,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",84.579,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",86.651,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",89.187,
"POL","ENROLMENT_ECE","AGE_4","PC_AGE","A","2020",91.229,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2005",48.511,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",76.27,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2011",84.682,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2012",100,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2013",100,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2014",94.704,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2015",95.072,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2016",97.786,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",92.471,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",93.446,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",94.838,
"POL","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",95.596,
"PRT","ENROLMENT_ECE","AGE_3","PC_AGE","A","2005",64.147,
"PRT","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",77.63,
"PRT","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",86.515,
"PRT","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",85.233,
"PRT","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",83.678,
"PRT","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",79.272,
"PRT","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",87.027,
"PRT","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",92.941,
"PRT","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",93.209,
"PRT","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",95.415,
"PRT","ENROLMENT_ECE","AGE_5","PC_AGE","A","2005",88.948,
"PRT","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",95.583,
"PRT","ENROLMENT_ECE","AGE_5","PC_AGE","A","2011",96.893,
"PRT","ENROLMENT_ECE","AGE_5","PC_AGE","A","2012",98.294,
"PRT","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",95.66,
"PRT","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",94.196,
"PRT","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",97.869,
"PRT","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",100,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2000",56.119,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2005",60.428,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",59.918,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2011",60.097,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2012",62.528,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2013",62.582,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2014",63.957,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2015",60.288,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2016",66.738,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",68.098,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",68.287,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",68.33,
"SVK","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",68.287,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2000",70.276,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",73.337,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",72.315,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2011",72.287,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2012",72.768,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",73.807,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",73.777,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",75.588,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",71.374,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",78.538,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",79.305,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",79.422,
"SVK","ENROLMENT_ECE","AGE_4","PC_AGE","A","2020",80.131,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2005",85.018,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",81.436,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2011",81.548,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2012",81.379,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2013",81.373,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2014",81.247,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2015",81.218,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2016",81.994,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",77.847,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",85.047,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",85.747,
"SVK","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",86.294,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2000",84.384,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2005",94.451,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",95.641,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2011",95.58,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2012",95.231,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2013",95.76,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2014",95.865,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2015",94.917,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2016",96.236,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",96.347,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",96.546,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",96.125,
"ESP","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",96.194,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2000",98.876,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",98.885,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",97.343,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2011",97.319,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2012",96.975,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",96.705,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",97.173,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",97.427,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",96.405,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",97.712,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",97.586,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",97.543,
"ESP","ENROLMENT_ECE","AGE_4","PC_AGE","A","2020",97.429,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2005",99.677,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",98.503,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2011",98.14,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2012",97.729,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2013",97.462,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2014",97.076,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2015",97.903,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2016",98.105,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",97.129,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",98.358,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",98.12,
"ESP","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",98.02,
"SWE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",90.491,
"SWE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2013",92.915,
"SWE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2014",93.17,
"SWE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2015",91.412,
"SWE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2016",92.113,
"SWE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",92.756,
"SWE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",92.445,
"SWE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",93.386,
"SWE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",93.899,
"SWE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",93.645,
"SWE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",94.466,
"SWE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",94.57,
"SWE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",92.927,
"SWE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",93.654,
"SWE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",94.269,
"SWE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2018",94.074,
"SWE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2019",94.585,
"SWE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2020",95.173,
"SWE","ENROLMENT_ECE","AGE_5","PC_AGE","A","2010",94.633,
"SWE","ENROLMENT_ECE","AGE_5","PC_AGE","A","2013",95.336,
"SWE","ENROLMENT_ECE","AGE_5","PC_AGE","A","2014",95.139,
"SWE","ENROLMENT_ECE","AGE_5","PC_AGE","A","2015",93.756,
"SWE","ENROLMENT_ECE","AGE_5","PC_AGE","A","2016",94.573,
"SWE","ENROLMENT_ECE","AGE_5","PC_AGE","A","2017",95.204,
"SWE","ENROLMENT_ECE","AGE_5","PC_AGE","A","2018",94.886,
"SWE","ENROLMENT_ECE","AGE_5","PC_AGE","A","2019",95.391,
"SWE","ENROLMENT_ECE","AGE_5","PC_AGE","A","2020",95.789,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2005",8.588,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2010",3.832,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2011",3.616,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2012",3.344,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2013",3.135,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2014",3.117,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2015",2.78,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2016",2.492,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2017",2.409,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2018",2.462,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2019",2.368,
"CHE","ENROLMENT_ECE","AGE_3","PC_AGE","A","2020",2.332,
"CHE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2005",38.604,
"CHE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2010",40.878,
"CHE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2011",40.727,
"CHE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2012",40.079,
"CHE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2013",41.404,
"CHE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2014",44.218,
"CHE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2015",46.509,
"CHE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2016",48.052,
"CHE","ENROLMENT_ECE","AGE_4","PC_AGE","A","2017",48.133,
